op_index,latency_ms
581,73.958
582,73.436
583,73.436
584,73.436
585,73.436
586,73.436
587,72.924
588,73.436
589,73.958
590,71.595
591,89.480
592,89.480
593,73.979
594,73.466
595,97.216
596,73.979
597,74.500
598,73.979
599,38.720
600,73.979
601,72.137
602,73.979
603,74.556
604,74.556
605,74.556
606,74.556
607,74.556
608,40.965
609,74.556
610,74.043
611,74.556
612,74.556
613,75.089
614,73.247
615,38.420
616,73.247
617,75.089
618,74.576
619,75.089
620,74.576
621,75.089
622,40.381
623,74.576
624,75.089
625,74.576
626,75.089
627,75.089
628,75.089
629,74.576
630,75.688
631,75.688
632,76.731
633,93.760
634,76.210
635,75.697
636,91.711
637,76.210
638,75.697
639,75.697
640,77.271
641,109.968
642,86.922
643,94.820
644,75.429
645,77.270
646,40.601
647,79.554
648,76.758
649,76.758
650,35.867
651,77.792
652,77.270
653,77.270
654,76.758
655,76.758
656,76.226
657,77.270
658,77.792
659,76.226
660,77.270
661,76.758
662,76.758
663,76.758
664,76.758
665,76.758
666,76.758
667,76.758
668,76.758
669,37.037
670,77.782
671,75.940
672,39.376
673,77.795
674,77.795
675,77.795
676,77.263
677,78.308
678,78.308
679,78.308
680,78.829
681,77.795
682,77.795
683,78.829
684,77.795
685,77.795
686,77.795
687,35.704
688,78.308
689,77.795
690,35.156
691,78.383
692,78.896
693,79.417
694,77.851
695,77.851
696,78.383
697,77.054
698,78.383
699,78.383
700,36.830
701,78.383
702,78.383
703,78.908
704,78.908
705,36.268
706,78.908
707,78.908
708,79.420
709,40.427
710,78.908
711,78.908
712,79.420
713,37.355
714,36.816
715,35.734
716,86.120
717,78.908
718,41.604
719,79.420
720,96.467
721,35.102
722,78.110
723,39.718
724,79.953
725,79.953
726,79.953
727,80.465
728,78.624
729,80.465
730,78.624
731,79.953
732,37.314
733,36.769
734,33.458
735,80.510
736,81.554
737,81.554
738,38.949
739,40.150
740,81.554
741,81.554
742,38.949
743,81.554
744,80.509
745,79.712
746,39.488
747,38.952
748,80.262
749,81.591
750,82.104
751,35.071
752,99.151
753,38.952
754,38.418
755,82.104
756,37.850
757,82.104
758,33.946
759,81.591
760,33.946
761,38.418
762,37.850
763,80.262
764,86.684
765,82.117
766,82.629
767,82.629
768,37.233
769,82.629
770,80.788
771,38.943
772,37.779
773,34.471
774,38.375
775,36.689
776,38.375
777,38.943
778,30.694
779,82.629
780,37.233
781,37.818
782,38.960
783,83.214
784,40.062
785,39.528
786,82.170
787,39.528
788,36.181
789,33.957
790,38.960
791,31.279
792,38.960
793,36.181
794,83.214
795,33.943
796,40.055
797,33.382
798,83.229
799,32.868
800,38.345
801,83.741
802,81.900
803,37.801
804,39.487
805,81.900
806,37.801
807,83.741
808,33.943
809,32.868
810,83.741
811,84.263
812,37.801
813,39.487
814,88.832
815,39.418
816,84.268
817,37.762
818,40.582
819,41.116
820,82.427
821,105.760
822,33.414
823,41.132
824,41.132
825,84.818
826,32.883
827,84.818
828,38.877
829,38.877
830,33.414
831,41.132
832,84.818
833,40.564
834,84.818
835,36.660
836,38.877
837,97.012
838,41.089
839,39.402
840,39.402
841,85.343
842,41.657
843,85.343
844,83.501
845,95.515
846,84.033
847,85.875
848,41.025
849,85.875
850,39.369
851,85.875
852,38.842
853,32.357
854,37.141
855,84.033
856,31.708
857,37.158
858,102.957
859,34.480
860,42.161
861,86.964
862,35.559
863,38.805
864,39.399
865,40.458
866,86.964
867,36.090
868,38.230
869,40.458
870,38.839
871,36.699
872,38.314
873,88.112
874,41.607
875,88.112
876,41.607
877,34.595
878,37.239
879,39.954
880,37.239
881,41.607
882,36.708
883,39.925
884,37.254
885,88.658
886,39.393
887,41.626
888,41.626
889,36.207
890,37.787
891,36.728
892,42.685
893,44.937
894,41.033
895,36.728
896,89.191
897,38.318
898,87.904
899,42.712
900,39.947
901,41.012
902,87.904
903,37.283
904,36.765
905,43.777
906,37.299
907,37.820
908,90.283
909,43.777
910,37.820
911,36.765
912,37.299
913,39.924
914,41.747
915,42.271
916,38.021
917,39.069
918,40.131
919,39.069
920,42.271
921,38.542
922,102.499
923,89.706
924,43.982
925,91.547
926,95.602
927,45.041
928,45.041
929,40.674
930,39.085
931,39.085
932,40.143
933,89.706
934,40.674
935,39.610
936,40.138
937,43.915
938,113.552
939,101.069
940,105.965
941,40.148
942,101.773
943,41.737
944,40.676
945,104.280
946,44.453
947,39.627
948,40.148
949,39.093
950,40.148
951,40.148
952,92.611
953,39.627
954,93.132
955,39.093
956,43.885
957,41.208
958,45.578
959,91.301
960,38.902
961,41.206
962,97.724
963,40.151
964,42.796
965,41.206
966,39.502
967,40.685
968,41.734
969,94.190
970,38.902
971,39.502
972,42.334
973,39.502
974,42.334
975,108.947
976,41.825
977,41.291
978,42.346
979,115.750
980,40.042
981,42.346
982,94.809
983,40.042
984,40.042
985,42.874
986,40.642
987,40.042
988,92.967
989,130.442
990,40.042
991,42.874
992,40.042
993,40.592
994,93.517
995,43.426
996,41.122
997,41.122
998,42.371
999,95.889
1000,95.889
1001,34.619
1002,43.426
1003,95.889
1004,35.644
1005,43.954
1006,40.012
1007,95.889
1008,40.012
1009,41.122
1010,32.866
1011,32.318
1012,42.212
1013,41.101
1014,42.812
1015,41.101
1016,96.979
1017,43.461
1018,42.212
1019,96.979
1020,42.212
1021,31.770
1022,97.500
1023,41.132
1024,39.529
1025,43.894
1026,98.061
1027,98.583
1028,42.184
1029,41.130
1030,42.184
1031,41.130
1032,32.242
1033,41.130
1034,43.294
1035,43.294
1036,98.061
1037,99.401
1038,40.872
1039,99.401
1040,38.195
1041,42.535
1042,43.588
1043,42.535
1044,43.588
1045,43.588
1046,41.458
1047,44.699
1048,44.699
1049,44.699
1050,99.987
1051,99.466
1052,40.385
1053,44.137
1054,100.536
1055,40.934
1056,36.991
1057,39.770
1058,44.649
1059,39.257
1060,45.760
1061,43.596
1062,43.596
1063,44.649
1064,42.519
1065,47.009
1066,111.478
1067,41.447
1068,34.071
1069,41.447
1070,101.048
1071,45.196
1072,101.073
1073,101.073
1074,33.558
1075,45.756
1076,44.703
1077,41.389
1078,46.867
1079,43.626
1080,45.756
1081,46.867
1082,101.634
1083,34.648
1084,42.553
1085,38.627
1086,36.369
1087,43.630
1088,43.107
1089,46.841
1090,121.782
1091,42.474
1092,103.240
1093,45.788
1094,44.711
1095,45.788
1096,36.263
1097,102.719
1098,43.638
1099,103.793
1100,39.711
1101,45.263
1102,44.191
1103,44.191
1104,125.260
1105,103.814
1106,39.688
1107,42.543
1108,46.883
1109,43.569
1110,45.806
1111,44.733
1112,44.733
1113,42.543
1114,35.772
1115,46.896
1116,45.285
1117,112.135
1118,41.902
1119,104.365
1120,42.440
1121,43.633
1122,44.658
1123,44.658
1124,44.658
1125,119.041
1126,46.895
1127,42.440
1128,104.903
1129,43.633
1130,45.823
1131,104.903
1132,48.004
1133,105.473
1134,47.465
1135,43.010
1136,43.010
1137,44.203
1138,45.229
1139,47.465
1140,43.542
1141,45.779
1142,45.779
1143,43.001
1144,46.944
1145,45.779
1146,48.016
1147,36.388
1148,44.754
1149,45.779
1150,41.898
1151,42.463
1152,44.754
1153,40.815
1154,38.509
1155,106.545
1156,41.355
1157,47.483
1158,38.522
1159,107.085
1160,45.293
1161,41.904
1162,106.564
1163,41.355
1164,49.084
1165,45.822
1166,37.456
1167,46.847
1168,43.531
1169,42.966
1170,39.577
1171,46.847
1172,45.822
1173,42.966
1174,43.531
1175,45.822
1176,41.273
1177,44.069
1178,42.433
1179,44.069
1180,45.822
1181,44.629
1182,108.195
1183,42.464
1184,42.464
1185,41.854
1186,47.429
1187,107.673
1188,41.854
1189,42.464
1190,41.854
1191,41.217
1192,42.464
1193,40.688
1194,42.464
1195,41.759
1196,41.759
1197,47.970
1198,42.396
1199,46.944
1200,42.396
1201,44.089
1202,45.752
1203,38.579
1204,46.944
1205,44.089
1206,40.700
1207,45.192
1208,41.759
1209,108.215
1210,47.970
1211,44.089
1212,45.192
1213,41.229
1214,40.173
1215,42.396
1216,45.192
1217,41.759
1218,35.313
1219,41.773
1220,48.514
1221,41.773
1222,42.940
1223,41.771
1224,43.467
1225,43.467
1226,42.830
1227,109.807
1228,45.160
1229,46.823
1230,109.807
1231,46.263
1232,41.244
1233,109.807
1234,46.823
1235,45.160
1236,39.650
1237,42.830
1238,41.244
1239,45.707
1240,42.847
1241,47.370
1242,49.588
1243,44.014
1244,41.791
1245,42.847
1246,44.624
1247,35.854
1248,142.211
1249,44.539
1250,42.843
1251,44.539
1252,36.379
1253,43.902
1254,42.843
1255,43.902
1256,46.232
1257,128.413
1258,42.843
1259,142.744
1260,48.407
1261,111.392
1262,45.051
1263,42.828
1264,43.884
1265,45.661
1266,46.744
1267,43.884
1268,46.744
1269,42.828
1270,42.828
1271,43.884
1272,111.392
1273,132.030
1274,144.138
1275,131.526
1276,131.526
1277,50.680
1278,43.908
1279,43.908
1280,46.131
1281,111.950
1282,44.435
1283,140.717
1284,38.513
1285,44.964
1286,48.389
1287,134.488
1288,141.506
1289,130.005
1290,44.964
1291,43.923
1292,144.873
1293,138.905
1294,143.479
1295,43.923
1296,43.923
1297,143.983
1298,39.044
1299,135.561
1300,140.724
1301,45.508
1302,133.126
1303,44.981
1304,45.508
1305,133.126
1306,50.000
1307,45.508
1308,143.088
1309,145.738
1310,144.007
1311,47.814
1312,44.451
1313,45.508
1314,113.544
1315,45.508
1316,113.544
1317,44.451
1318,145.955
1319,117.632
1320,142.344
1321,37.889
1322,143.642
1323,125.246
1324,39.021
1325,145.451
1326,39.021
1327,45.005
1328,136.678
1329,145.628
1330,141.841
1331,144.205
1332,37.930
1333,45.043
1334,114.662
1335,44.504
1336,142.907
1337,43.431
1338,149.239
1339,153.202
1340,124.841
1341,141.079
1342,46.097
1343,43.960
1344,46.097
1345,40.113
1346,147.384
1347,43.960
1348,45.572
1349,44.472
1350,46.644
1351,144.773
1352,40.660
1353,145.785
1354,44.507
1355,45.580
1356,39.006
1357,37.945
1358,144.773
1359,145.785
1360,141.627
1361,46.644
1362,44.507
1363,45.580
1364,115.738
1365,147.258
1366,46.135
1367,45.061
1368,47.198
1369,45.061
1370,46.673
1371,146.876
1372,148.181
1373,48.266
1374,45.598
1375,145.864
1376,47.735
1377,40.097
1378,151.382
1379,46.672
1380,41.218
1381,39.037
1382,45.598
1383,45.042
1384,39.558
1385,119.745
1386,41.755
1387,44.984
1388,44.475
1389,44.475
1390,48.803
1391,46.136
1392,44.984
1393,46.647
1394,44.475
1395,48.272
1396,43.943
1397,117.366
1398,43.943
1399,136.461
1400,46.133
1401,40.648
1402,48.826
1403,45.029
1404,44.496
1405,47.762
1406,118.446
1407,46.660
1408,45.023
1409,45.556
1410,49.883
1411,41.715
1412,46.064
1413,47.216
1414,44.488
1415,48.289
1416,47.216
1417,44.488
1418,46.064
1419,48.289
1420,47.216
1421,149.413
1422,38.504
1423,45.023
1424,47.216
1425,45.566
1426,45.566
1427,47.759
1428,48.271
1429,46.608
1430,48.833
1431,45.032
1432,47.759
1433,46.608
1434,47.759
1435,118.990
1436,44.489
1437,118.990
1438,48.833
1439,46.608
1440,43.912
1441,47.759
1442,45.566
1443,147.235
1444,47.759
1445,118.990
1446,50.427
1447,47.129
1448,46.620
1449,45.010
1450,42.780
1451,46.620
1452,46.620
1453,47.129
1454,43.901
1455,46.088
1456,43.901
1457,45.010
1458,48.793
1459,45.553
1460,43.901
1461,44.434
1462,46.620
1463,45.010
1464,142.087
1465,46.647
1466,47.688
1467,40.128
1468,46.647
1469,46.112
1470,120.070
1471,44.460
1472,47.688
1473,49.352
1474,49.913
1475,47.709
1476,44.989
1477,47.176
1478,46.099
1479,43.868
1480,47.709
1481,42.807
1482,48.217
1483,40.657
1484,46.099
1485,47.709
1486,47.709
1487,121.112
1488,46.035
1489,47.154
1490,45.502
1491,43.320
1492,43.320
1493,43.320
1494,47.689
1495,42.809
1496,46.035
1497,35.247
1498,43.320
1499,47.685
1500,48.752
1501,48.752
1502,47.142
1503,46.033
1504,49.261
1505,47.142
1506,36.375
1507,44.448
1508,48.282
1509,43.937
1510,43.411
1511,48.817
1512,46.630
1513,49.349
1514,47.739
1515,45.509
1516,46.630
1517,46.630
1518,36.900
1519,143.497
1520,44.448
1521,44.448
1522,46.630
1523,42.822
1524,43.411
1525,42.822
1526,34.755
1527,35.843
1528,44.448
1529,44.448
1530,42.863
1531,47.194
1532,122.805
1533,45.013
1534,42.863
1535,43.387
1536,122.805
1537,44.501
1538,122.805
1539,47.194
1540,53.159
1541,49.358
1542,44.486
1543,44.486
1544,45.524
1545,48.238
1546,46.584
1547,43.374
1548,45.524
1549,45.524
1550,43.374
1551,44.486
1552,46.584
1553,45.524
1554,46.045
1555,43.898
1556,45.010
1557,44.422
1558,37.975
1559,44.422
1560,45.010
1561,45.549
1562,48.168
1563,124.378
1564,39.588
1565,43.391
1566,124.996
1567,50.420
1568,45.549
1569,46.586
1570,44.436
1571,37.442
1572,46.586
1573,42.834
1574,44.961
1575,44.978
1576,46.091
1577,44.978
1578,45.503
1579,47.128
1580,47.128
1581,47.128
1582,38.524
1583,124.920
1584,49.310
1585,42.295
1586,124.399
1587,124.920
1588,44.978
1589,42.295
1590,44.978
1591,46.091
1592,46.091
1593,46.091
1594,49.310
1595,124.920
1596,42.816
1597,45.500
1598,44.455
1599,47.650
1600,50.365
1601,46.613
1602,43.367
1603,46.613
1604,125.442
1605,39.027
1606,46.022
1607,42.813
1608,43.338
1609,43.889
1610,45.491
1611,48.172
1612,46.546
1613,46.546
1614,46.546
1615,125.964
1616,44.977
1617,43.889
1618,43.338
1619,43.338
1620,43.338
1621,45.491
1622,125.964
1623,46.546
1624,47.663
1625,44.948
1626,44.417
1627,44.417
1628,47.663
1629,46.020
1630,43.867
1631,43.867
1632,45.505
1633,46.551
1634,43.867
1635,44.417
1636,48.701
1637,43.867
1638,43.342
1639,45.505
1640,43.867
1641,40.622
1642,43.868
1643,43.283
1644,40.622
1645,46.032
1646,42.756
1647,46.032
1648,43.868
1649,44.393
1650,42.756
1651,42.756
1652,46.032
1653,43.280
1654,44.392
1655,45.468
1656,42.754
1657,47.601
1658,43.807
1659,42.204
1660,42.204
1661,49.751
1662,42.754
1663,44.392
1664,127.544
1665,44.921
1666,43.809
1667,43.809
1668,46.527
1669,42.207
1670,43.809
1671,41.675
1672,44.336
1673,44.921
1674,42.732
1675,45.446
1676,40.586
1677,43.809
1678,43.282
1679,46.527
1680,45.996
1681,42.207
1682,41.675
1683,44.921
1684,44.336
1685,42.732
1686,42.732
1687,43.809
1688,44.921
1689,45.996
1690,40.586
1691,43.282
1692,45.446
1693,48.658
1694,44.337
1695,50.808
1696,40.506
1697,41.663
1698,43.792
1699,41.038
1700,44.869
1701,43.792
1702,43.792
1703,46.501
1704,43.255
1705,45.389
1706,42.715
1707,45.916
1708,41.018
1709,49.710
1710,43.787
1711,44.862
1712,46.827
1713,42.493
1714,45.715
1715,44.113
1716,44.638
1717,43.581
1718,46.242
1719,44.638
1720,46.242
1721,46.827
1722,40.798
1723,45.188
1724,45.715
1725,46.242
1726,44.638
1727,129.978
1728,40.794
1729,43.570
1730,46.243
1731,41.872
1732,44.642
1733,130.507
1734,47.355
1735,41.872
1736,46.243
1737,41.305
1738,41.838
1739,131.018
1740,44.621
1741,44.621
1742,40.751
1743,44.621
1744,41.305
1745,47.284
1746,47.811
1747,46.207
1748,47.811
1749,46.755
1750,132.095
1751,48.944
1752,48.944
1753,132.095
1754,46.241
1755,46.241
1756,49.487
1757,48.901
1758,48.374
1759,42.925
1760,44.003
1761,45.683
1762,47.829
1763,42.902
1764,48.905
1765,44.534
1766,47.829
1767,42.935
1768,42.213
1769,47.343
1770,50.003
1771,133.739
1772,46.254
1773,50.003
1774,41.670
1775,45.105
1776,136.571
1777,41.132
1778,42.195
1779,41.132
1780,43.998
1781,44.552
1782,48.925
1783,40.074
1784,41.132
1785,40.074
1786,39.488
1787,44.014
1788,47.333
1789,39.488
1790,42.749
1791,45.106
1792,43.266
1793,48.939
1794,47.241
1795,42.741
1796,46.701
1797,42.203
1798,41.145
1799,43.809
1800,51.599
1801,42.203
1802,135.336
1803,44.531
1804,42.193
1805,43.788
1806,47.223
1807,44.331
1808,41.067
1809,42.725
1810,48.372
1811,42.193
1812,45.053
1813,41.667
1814,43.788
1815,45.053
1816,48.372
1817,47.223
1818,40.527
1819,44.331
1820,135.858
1821,41.067
1822,42.725
1823,46.145
1824,39.977
1825,45.053
1826,42.193
1827,41.667
1828,43.263
1829,39.447
1830,39.447
1831,46.145
1832,135.858
1833,45.591
1834,41.088
1835,43.824
1836,43.286
1837,41.628
1838,44.892
1839,45.614
1840,42.228
1841,43.286
1842,46.152
1843,40.530
1844,41.610
1845,41.610
1846,40.530
1847,44.871
1848,47.760
1849,47.228
1850,42.750
1851,41.610
1852,44.328
1853,47.193
1854,42.129
1855,42.669
1856,45.934
1857,46.655
1858,43.269
1859,44.328
1860,41.582
1861,42.662
1862,41.582
1863,45.924
1864,44.329
1865,48.280
1866,46.986
1867,46.444
1868,47.708
1869,137.991
1870,45.931
1871,47.537
1872,44.873
1873,42.653
1874,43.183
1875,48.796
1876,43.183
1877,46.461
1878,44.263
1879,47.525
1880,49.881
1881,47.525
1882,46.461
1883,44.263
1884,45.403
1885,139.594
1886,42.093
1887,41.011
1888,41.011
1889,41.535
1890,43.183
1891,46.461
1892,47.525
1893,44.263
1894,39.606
1895,42.093
1896,39.164
1897,51.578
1898,43.802
1899,46.022
1900,39.164
1901,41.630
1902,38.057
1903,43.802
1904,44.882
1905,39.676
1906,41.630
1907,48.143
1908,38.057
1909,38.057
1910,46.022
1911,39.164
1912,38.580
1913,43.770
1914,43.235
1915,45.405
1916,40.748
1917,41.334
1918,47.603
1919,44.840
1920,44.840
1921,39.095
1922,38.010
1923,42.667
1924,40.202
1925,39.656
1926,38.010
1927,43.192
1928,40.202
1929,45.920
1930,36.915
1931,44.840
1932,42.667
1933,40.202
1934,38.010
1935,43.750
1936,39.618
1937,39.618
1938,44.273
1939,41.786
1940,45.363
1941,37.438
1942,43.728
1943,42.323
1944,40.716
1945,42.323
1946,40.716
1947,40.155
1948,41.262
1949,37.976
1950,36.886
1951,39.070
1952,43.728
1953,44.810
1954,44.810
1955,45.900
1956,38.518
1957,37.406
1958,41.782
1959,44.248
1960,40.121
1961,41.782
1962,145.747
1963,42.843
1964,45.330
1965,42.307
1966,41.200
1967,37.931
1968,40.115
1969,39.562
1970,43.368
1971,39.020
1972,41.761
1973,45.855
1974,42.819
1975,43.954
1976,40.646
1977,37.931
1978,46.945
1979,39.562
1980,44.773
1981,40.115
1982,41.200
1983,43.883
1984,37.324
1985,38.445
1986,45.287
1987,47.459
1988,42.276
1989,51.299
1990,44.444
1991,44.444
1992,45.030
1993,43.382
1994,40.638
1995,41.191
1996,40.096
1997,39.544
1998,43.895
1999,41.191
2000,43.382
2001,43.895
2002,42.255
2003,38.419
2004,38.419
2005,38.419
2006,41.724
2007,38.419
2008,40.078
2009,39.540
2010,42.809
2011,38.970
2012,47.464
2013,38.419
2014,38.419
2015,40.630
2016,46.382
2017,40.078
2018,44.977
2019,39.540
2020,38.419
2021,40.630
2022,39.680
2023,42.435
2024,39.130
2025,45.140
2026,38.590
2027,38.062
2028,42.966
2029,42.435
2030,41.340
2031,38.580
2032,37.999
2033,39.109
2034,41.307
2035,48.693
2036,39.648
2037,37.457
2038,38.026
2039,39.148
2040,41.337
2041,39.148
2042,39.148
2043,42.427
2044,38.026
2045,40.218
2046,39.108
2047,41.308
2048,42.968
2049,38.023
2050,38.018
2051,40.212
2052,40.740
2053,37.471
2054,42.401
2055,42.365
2056,38.005
2057,42.935
2058,40.746
2059,41.264
2060,39.070
2061,39.598
2062,37.998
2063,39.070
2064,40.142
2065,40.142
2066,44.543
2067,40.683
2068,39.598
2069,40.142
2070,41.264
2071,39.070
2072,42.851
2073,40.661
2074,39.042
2075,40.661
2076,43.935
2077,43.935
2078,42.845
2079,41.735
2080,42.316
2081,43.384
2082,47.775
2083,41.735
2084,38.538
2085,40.122
2086,42.272
2087,43.381
2088,42.272
2089,40.112
2090,39.587
2091,40.659
2092,45.579
2093,42.853
2094,41.186
2095,40.659
2096,44.471
2097,41.730
2098,41.730
2099,39.075
2100,40.112
2101,44.442
2102,43.902
2103,40.108
2104,43.374
2105,41.180
2106,42.251
2107,43.907
2108,44.975
2109,42.784
2110,42.784
2111,43.326
2112,40.129
2113,41.713
2114,41.166
2115,45.526
2116,41.713
2117,40.129
2118,42.784
2119,44.975
2120,40.129
2121,42.784
2122,40.129
2123,43.319
2124,43.861
2125,43.319
2126,44.963
2127,43.840
2128,47.152
2129,41.185
2130,44.963
2131,43.840
2132,46.031
2133,41.697
2134,42.821
2135,43.368
2136,45.562
2137,44.440
